The IDS observed extensive ICMP traffic from the client-side attack platform, consistent with host discovery and reconnaissance across the server network.
2026-05-31 01:58:56,122 [    INFO] Alert: [pri=3 cls=Generic Protocol Command Decode] {TCP} 10.0.1.11:56386 -> 10.0.2.12:445 [1:1000003:2] SMB traffic to Samba server
2026-05-31 01:58:56,122 [    INFO] Alert: [pri=3 cls=Generic Protocol Command Decode] {TCP} 10.0.1.11:56386 -> 10.0.2.12:445 [1:1000003:2] SMB traffic to Samba server
2026-05-31 01:58:56,122 [    INFO] Alert: [pri=2 cls=access to a potentially vulnerable web application] {TCP} 10.0.1.11:51294 -> 10.0.2.13:80 [1:1000006:2] HTTP traffic detected
2026-05-31 01:58:56,122 [    INFO] Alert: [pri=1 cls=Web Application Attack] {TCP} 10.0.1.11:51294 -> 10.0.2.13:80 [1:1000005:2] Shellshock attack attempt
2026-05-31 01:58:56,122 [    INFO] Alert: [pri=2 cls=access to a potentially vulnerable web application] {TCP} 10.0.1.11:51300 -> 10.0.2.13:80 [1:1000006:2] HTTP traffic detected
2026-05-31 01:58:56,122 [    INFO] Alert: [pri=1 cls=Web Application Attack] {TCP} 10.0.1.11:51300 -> 10.0.2.13:80 [1:1000005:2] Shellshock attack attempt
2026-05-31 01:58:56,122 [    INFO] Alert: [pri=2 cls=access to a potentially vulnerable web application] {TCP} 10.0.1.11:49738 -> 10.0.2.14:80 [1:1000006:2] HTTP traffic detected
2026-05-31 01:58:56,122 [    INFO] Alert: [pri=2 cls=access to a potentially vulnerable web application] {TCP} 10.0.1.11:38334 -> 10.0.2.15:80 [1:1000006:2] HTTP traffic detected
2026-05-31 01:58:56,122 [    INFO] Alert: [pri=1 cls=Attempted User Privilege Gain] {TCP} 10.0.1.11:59934 -> 10.0.2.11:22 [1:1000007:2] SSH connection attempt
2026-05-31 01:58:56,122 [    INFO] Alert: [pri=1 cls=Attempted User Privilege Gain] {TCP} 10.0.2.10:59946 -> 10.0.2.11:22 [1:1000007:2] SSH connection attempt
2026-05-31 01:58:56,122 [    INFO] Alert: [pri=1 cls=Attempted Administrator Privilege Gain] {TCP} 10.0.2.10:59946 -> 10.0.2.11:22 [1:1000002:2] Potential SSH brute force attack
2026-05-31 01:58:56,122 [    INFO] Alert: [pri=1 cls=Attempted User Privilege Gain] {TCP} 10.0.1.11:59946 -> 10.0.2.11:22 [1:1000007:2] SSH connection attempt
2026-05-31 01:58:56,122 [    INFO] Alert: [pri=1 cls=Attempted Administrator Privilege Gain] {TCP} 10.0.1.11:59946 -> 10.0.2.11:22 [1:1000002:2] Potential SSH brute force attack
